,user_id,group,is_viewed,products_viewed_cnt,price_sum,is_cart_added,is_purchased,cart_added_cnt,purchased_cnt
43,1515915625356779685,B,1,2,183.84,0.0,0.0,0,0
44,1515915625356850032,B,1,1,27.75,0.0,0.0,0,0
45,1515915625356870132,A,1,2,61.52,0.0,0.0,0,0
46,1515915625356947907,B,1,1,91.22,0.0,0.0,0,0
47,1515915625357115026,A,1,2,132.96,0.0,0.0,0,0
48,1515915625357313459,A,1,1,13.97,0.0,0.0,0,0
49,1515915625357384049,A,1,2,232.56,0.0,0.0,0,0
50,1515915625357619595,A,1,6,279.4,0.0,0.0,0,0
51,1515915625357773191,A,1,1,30.48,0.0,0.0,0,0
52,1515915625357839386,B,1,3,81.9,0.0,0.0,0,0
53,1515915625358008624,A,1,6,883.86,0.0,0.0,0,0
54,1515915625358023713,A,1,1,17.62,0.0,0.0,0,0
55,1515915625358152476,A,1,1,54.46,0.0,0.0,0,0
56,1515915625358387043,B,1,3,70.31,0.0,0.0,0,0
57,1515915625358631990,B,1,1,104.13,0.0,0.0,0,0
58,1515915625358790782,A,1,1,88.14,0.0,0.0,0,0
59,1515915625358926548,A,1,1,40.95,0.0,0.0,0,0
60,1515915625359261495,B,1,4,1167.02,0.0,0.0,0,0
61,1515915625359368343,B,1,3,55.77,0.0,0.0,1,0
62,1515915625359453928,A,1,5,478.9,0.0,0.0,0,0
63,1515915625359461231,B,1,1,46.1,0.0,0.0,0,0
64,1515915625359570249,B,1,1,72.38,0.0,0.0,0,0
65,1515915625359616242,A,1,4,223.64999999999998,0.0,0.0,0,0
66,1515915625360117407,B,1,1,139.21,0.0,0.0,0,0
67,1515915625360366363,A,1,1,189.17,0.0,0.0,0,0
68,1515915625360401970,B,1,12,302.56,0.0,0.0,0,0
69,1515915625360447134,A,1,3,112.28999999999999,0.0,0.0,0,0
70,1515915625360538169,B,1,1,30.0,0.0,0.0,0,0
71,1515915625360808906,A,1,1,134.44,0.0,0.0,0,0
72,1515915625360872407,B,1,1,13.86,0.0,0.0,0,0
73,1515915625360924831,A,1,1,14.6,0.0,0.0,0,0
74,1515915625360938633,B,1,1,83.97,0.0,0.0,0,0
75,1515915625361099554,B,1,2,89.59,0.0,0.0,1,0
76,1515915625361149065,A,1,1,1.57,0.0,0.0,0,0
77,1515915625361232363,A,1,3,65.18,0.0,0.0,0,0
78,1515915625361283562,A,1,2,100.24,0.0,0.0,0,0
79,1515915625361570372,A,1,1,43.11,0.0,0.0,0,0
80,1515915625361670634,A,1,1,40.79,0.0,0.0,0,0
81,1515915625361934146,B,1,3,137.36,0.0,0.0,0,0
82,1515915625362159861,B,1,1,60.54,0.0,0.0,1,1
83,1515915625362193010,B,1,1,14.27,0.0,0.0,0,0
84,1515915625362563157,B,1,1,74.17,0.0,0.0,0,0
85,1515915625362749020,B,1,1,78.3,0.0,0.0,0,0
86,1515915625362755732,B,1,1,30.0,0.0,0.0,0,0
87,1515915625362886048,B,1,4,30.04,0.0,0.0,0,0
88,1515915625363053094,A,1,1,29.35,0.0,0.0,0,0
89,1515915625363175939,A,1,1,927.06,0.0,0.0,0,0
90,1515915625363644189,A,1,1,25.08,0.0,0.0,0,0
91,1515915625363819606,B,1,3,45.24,0.0,0.0,0,0
92,1515915625363853004,B,1,8,1086.19,0.0,0.0,0,0
93,1515915625364013669,B,1,1,20.94,0.0,0.0,0,0
94,1515915625364062846,B,1,6,450.13,0.0,0.0,0,0
95,1515915625364117956,A,1,1,51.43,0.0,0.0,0,0
96,1515915625364172023,B,1,2,741.1300000000001,0.0,0.0,1,0
97,1515915625364180626,B,1,1,180.73,0.0,0.0,1,0
98,1515915625365053248,A,1,1,85.59,0.0,0.0,0,0
99,1515915625365272430,B,1,3,155.25,0.0,0.0,0,0
100,1515915625366145183,B,1,1,49.41,0.0,0.0,0,0
101,1515915625366165697,A,1,1,9.86,0.0,0.0,0,0
102,1515915625366246261,A,1,1,10.76,0.0,0.0,0,0
103,1515915625366259051,A,1,1,41.41,0.0,0.0,0,0
104,1515915625366322059,B,1,1,192.86,0.0,0.0,0,0
105,1515915625367438020,A,1,7,493.90999999999997,0.0,0.0,0,0
106,1515915625367690820,B,1,2,660.5999999999999,0.0,0.0,0,0
107,1515915625367792694,B,1,2,465.03,0.0,0.0,0,0
108,1515915625367976920,A,1,4,144.82999999999998,0.0,0.0,1,1
109,1515915625367995831,B,1,1,80.43,0.0,0.0,0,0
110,1515915625368194694,A,1,1,233.51,0.0,0.0,0,0
111,1515915625368418107,A,1,1,25.24,0.0,0.0,0,0
112,1515915625368555929,B,1,1,49.05,0.0,0.0,0,0
113,1515915625368720412,A,1,2,425.55999999999995,0.0,0.0,1,0
114,1515915625368885041,A,1,1,33.97,0.0,0.0,0,0
115,1515915625368977912,A,1,1,10.48,0.0,0.0,0,0
116,1515915625369111629,B,1,1,17.37,0.0,0.0,0,0
117,1515915625369264450,A,1,1,19.05,0.0,0.0,0,0
118,1515915625369372234,A,1,1,3.14,0.0,0.0,0,0
119,1515915625369740498,B,1,1,43.11,0.0,0.0,0,0
120,1515915625370175948,A,1,1,64.48,0.0,0.0,0,0
121,1515915625370294991,B,1,2,49.6,0.0,0.0,0,0
122,1515915625370356132,A,1,5,53.25,0.0,0.0,0,0
123,1515915625370584067,A,1,1,15.71,0.0,0.0,0,0
124,1515915625371325600,B,1,6,777.44,0.0,0.0,0,0
125,1515915625371514081,B,1,2,142.91,0.0,0.0,0,0
126,1515915625371769973,B,1,2,194.63,0.0,0.0,0,0
127,1515915625371860103,B,1,2,34.760000000000005,0.0,0.0,0,0
128,1515915625371949905,B,1,1,126.87,0.0,0.0,0,0
129,1515915625372081837,B,1,1,519.56,0.0,0.0,1,0
130,1515915625372490380,B,1,1,166.24,0.0,0.0,1,0
131,1515915625372720876,B,1,2,125.96,0.0,0.0,0,0
132,1515915625373754024,A,1,1,42.97,0.0,0.0,0,0
133,1515915625374197362,B,1,1,205.32,0.0,0.0,0,0
134,1515915625374441322,B,1,1,36.17,0.0,0.0,0,0
135,1515915625374749429,A,1,1,19.05,0.0,0.0,0,0
136,1515915625374917151,B,1,1,36.27,0.0,0.0,0,0
137,1515915625375190641,B,1,1,10.63,0.0,0.0,0,0
138,1515915625375691546,A,1,1,26.51,0.0,0.0,0,0
139,1515915625375992872,A,1,1,185.14,0.0,0.0,0,0
140,1515915625376415127,A,1,8,1737.34,0.0,0.0,0,0
141,1515915625376944413,A,1,2,129.78,0.0,0.0,0,0
142,1515915625377197718,A,1,4,630.5699999999999,0.0,0.0,3,3
143,1515915625377232669,B,1,1,8.51,0.0,0.0,0,0
144,1515915625377401771,B,1,1,16.19,0.0,0.0,0,0
145,1515915625377559438,B,1,1,84.78,0.0,0.0,0,0
146,1515915625377778029,A,1,1,271.38,0.0,0.0,0,0
147,1515915625378121004,B,1,1,12.71,0.0,0.0,0,0
148,1515915625378351062,A,1,1,162.22,0.0,0.0,0,0
149,1515915625378607037,A,1,2,157.5,0.0,0.0,0,0
150,1515915625379460890,B,1,1,75.56,0.0,0.0,0,0
151,1515915625379871756,A,1,4,246.62,0.0,0.0,0,0
152,1515915625380595772,B,1,3,217.81,0.0,0.0,0,0
153,1515915625380835867,B,1,1,64.84,0.0,0.0,0,0
154,1515915625381001604,B,1,2,47.3,0.0,0.0,0,0
155,1515915625381185589,A,1,1,569.84,0.0,0.0,0,0
156,1515915625382111403,A,1,1,40.63,0.0,0.0,0,0
157,1515915625382330267,A,1,3,331.89,0.0,0.0,2,2
158,1515915625382473017,B,1,2,116.48,0.0,0.0,0,0
159,1515915625382631344,A,1,1,199.7,0.0,0.0,0,0
160,1515915625382978893,A,1,3,404.23,0.0,0.0,1,0
161,1515915625383075120,A,1,1,177.79,0.0,0.0,0,0
162,1515915625383237543,B,1,3,27.3,0.0,0.0,1,1
163,1515915625383903057,A,1,1,18.25,0.0,0.0,0,0
164,1515915625384365877,A,1,5,233.35000000000002,0.0,0.0,1,0
165,1515915625384387325,B,1,1,2.86,0.0,0.0,0,0
166,1515915625384985421,B,1,6,168.09,0.0,0.0,0,0
167,1515915625385156654,B,1,1,40.86,0.0,0.0,0,0
168,1515915625385832560,A,1,1,55.7,0.0,0.0,0,0
169,1515915625386030812,B,1,1,21.7,0.0,0.0,0,0
170,1515915625386246895,A,1,1,56.67,0.0,0.0,0,0
171,1515915625387097129,A,1,1,289.81,0.0,0.0,0,0
172,1515915625387638560,B,1,3,200.85000000000002,0.0,0.0,0,0
173,1515915625388380720,A,1,1,89.95,0.0,0.0,0,0
174,1515915625389080559,A,1,1,194.06,0.0,0.0,0,0
175,1515915625390111516,B,1,8,734.8499999999999,0.0,0.0,0,0
176,1515915625390759354,A,1,3,454.91999999999996,0.0,0.0,0,0
177,1515915625390840412,B,1,1,20.16,0.0,0.0,0,0
178,1515915625391306647,A,1,1,23.43,0.0,0.0,0,0
179,1515915625392008295,B,1,2,109.94,0.0,0.0,0,0
180,1515915625392287222,A,1,1,43.11,0.0,0.0,0,0
181,1515915625392462725,B,1,1,164.33,0.0,0.0,0,0
182,1515915625392541053,A,1,1,44.03,0.0,0.0,0,0
183,1515915625392770077,A,1,17,671.56,0.0,0.0,0,0
184,1515915625392941295,A,1,1,20.0,0.0,0.0,1,1
185,1515915625393382317,A,1,8,1655.0,0.0,0.0,3,3
186,1515915625394069939,B,1,1,249.02,0.0,0.0,1,1
187,1515915625394775694,B,1,7,1454.84,0.0,0.0,0,0
188,1515915625395090053,A,1,1,7.79,0.0,0.0,0,0
189,1515915625395666828,A,1,2,367.32,0.0,0.0,0,0
190,1515915625395809095,A,1,1,43.11,0.0,0.0,1,0
191,1515915625395941653,B,1,1,18.41,0.0,0.0,0,0
192,1515915625396274922,B,1,16,2125.87,0.0,0.0,0,0
193,1515915625396594411,B,1,1,86.48,0.0,0.0,0,0
194,1515915625396855636,A,1,2,428.04,0.0,0.0,0,0
195,1515915625396964448,B,1,2,49.67,0.0,0.0,0,0
196,1515915625397047409,B,1,1,109.03,0.0,0.0,0,0
197,1515915625397063248,A,1,1,47.3,0.0,0.0,0,0
198,1515915625397115745,A,1,1,16.13,0.0,0.0,0,0
199,1515915625397673381,B,1,1,35.52,0.0,0.0,0,0
200,1515915625397742714,B,1,1,92.0,0.0,0.0,0,0
201,1515915625398103157,A,1,1,17.71,0.0,0.0,0,0
202,1515915625398298644,A,1,20,10661.36,0.0,0.0,12,0
203,1515915625398405349,A,1,1,215.1,0.0,0.0,0,0
204,1515915625398963061,A,1,2,170.76,0.0,0.0,0,0
205,1515915625399147881,A,1,3,1299.21,0.0,0.0,0,0
206,1515915625399398628,B,1,1,575.73,0.0,0.0,0,0
207,1515915625399542762,A,1,3,335.82000000000005,0.0,0.0,0,0
208,1515915625400153579,B,1,1,18.41,0.0,0.0,0,0
209,1515915625400504814,A,1,1,86.62,0.0,0.0,0,0
210,1515915625400749138,B,1,1,486.81,0.0,0.0,0,0
211,1515915625401124944,A,1,1,11.75,0.0,0.0,0,0
212,1515915625401541881,A,1,1,28.03,0.0,0.0,0,0
213,1515915625402062258,B,1,1,46.67,0.0,0.0,0,0
214,1515915625402167480,B,1,1,130.6,0.0,0.0,0,0
215,1515915625402502604,B,1,7,2695.59,0.0,0.0,0,0
216,1515915625402675000,B,1,1,17.46,0.0,0.0,0,0
217,1515915625402681761,B,1,7,1347.27,0.0,0.0,0,0
218,1515915625403437623,A,1,1,72.38,0.0,0.0,0,0
219,1515915625404266915,A,1,2,996.74,0.0,0.0,0,0
220,1515915625404651504,B,1,1,131.21,0.0,0.0,0,0
221,1515915625404722924,B,1,2,64.87,0.0,0.0,0,0
222,1515915625404958079,A,1,1,13.79,0.0,0.0,0,0
223,1515915625405699694,A,1,2,395.81,0.0,0.0,0,0
224,1515915625406698056,A,1,1,17.46,0.0,0.0,0,0
225,1515915625406914193,A,1,2,153.32,0.0,0.0,0,0
226,1515915625407081192,B,1,1,33.41,0.0,0.0,0,0
227,1515915625407267236,A,1,2,178.93,0.0,0.0,1,0
228,1515915625407807404,B,1,6,673.26,0.0,0.0,0,0
229,1515915625408008700,B,1,8,3796.46,0.0,0.0,0,0
230,1515915625408065893,A,1,1,282.56,0.0,0.0,0,0
231,1515915625408079202,A,1,1,52.54,0.0,0.0,0,0
232,1515915625408263671,A,1,3,130.36,0.0,0.0,1,2
233,1515915625408795077,A,1,2,1286.1999999999998,0.0,0.0,0,0
234,1515915625409071590,A,1,1,17.14,0.0,0.0,0,0
235,1515915625409833173,B,1,1,54.78,0.0,0.0,0,0
236,1515915625409840920,B,1,3,933.74,0.0,0.0,0,0
237,1515915625410625166,B,1,1,18.1,0.0,0.0,0,0
238,1515915625410735891,A,1,1,10.51,0.0,0.0,0,0
239,1515915625410744257,B,1,4,453.03,0.0,0.0,0,0
240,1515915625410784224,A,1,1,128.11,0.0,0.0,0,0
241,1515915625411074071,A,1,1,357.32,0.0,0.0,0,0
242,1515915625411103417,B,1,3,395.66,0.0,0.0,2,1
243,1515915625411303381,A,1,2,35.24,0.0,0.0,0,0
244,1515915625411728519,A,1,1,342.13,0.0,0.0,0,0
245,1515915625412296508,A,1,2,59.18,0.0,0.0,0,0
246,1515915625412399681,A,1,1,237.16,0.0,0.0,0,0
247,1515915625412692248,A,1,2,245.51999999999998,0.0,0.0,0,0
248,1515915625413005170,B,1,2,24.0,0.0,0.0,0,0
249,1515915625413477702,A,1,1,11.11,0.0,0.0,0,0
250,1515915625413484349,A,1,1,73.81,0.0,0.0,1,1
251,1515915625414042336,B,1,2,137.08,0.0,0.0,0,0
252,1515915625414197843,A,1,1,284.3,0.0,0.0,0,0
253,1515915625415120467,B,1,4,131.75,0.0,0.0,2,0
254,1515915625416266167,B,1,1,263.52,0.0,0.0,0,0
255,1515915625416552969,B,1,1,1.57,0.0,0.0,0,0
256,1515915625416652885,B,1,1,21.9,0.0,0.0,0,0
257,1515915625416842640,B,1,1,634.76,0.0,0.0,0,0
258,1515915625417952839,B,1,2,22.96,0.0,0.0,0,0
259,1515915625418460595,A,1,1,43.11,0.0,0.0,0,0
260,1515915625418581739,A,1,1,49.87,0.0,0.0,0,0
261,1515915625419069852,B,1,4,415.32,0.0,0.0,2,0
262,1515915625419347883,B,1,1,141.98,0.0,0.0,0,0
263,1515915625420837131,A,1,1,100.22,0.0,0.0,0,0
264,1515915625420903542,A,1,1,5.71,0.0,0.0,0,0
265,1515915625421380320,A,1,4,784.8199999999999,0.0,0.0,0,0
266,1515915625421412053,B,1,1,26.19,0.0,0.0,0,0
267,1515915625421488227,A,1,1,15.05,0.0,0.0,0,0
268,1515915625421610419,A,1,11,1861.94,0.0,0.0,0,0
269,1515915625422082197,B,1,1,590.98,0.0,0.0,0,0
270,1515915625422310783,A,1,1,12.46,0.0,0.0,0,0
271,1515915625422637950,A,1,3,619.26,0.0,0.0,0,0
272,1515915625423131243,B,1,1,46.67,0.0,0.0,0,0
273,1515915625423263895,A,1,1,15.08,0.0,0.0,0,0
274,1515915625423276615,B,1,1,6.57,0.0,0.0,0,0
275,1515915625423788629,A,1,1,284.3,0.0,0.0,1,1
276,1515915625424129338,B,1,1,167.62,0.0,0.0,0,0
277,1515915625424957350,B,1,1,10.59,0.0,0.0,0,0
278,1515915625424957684,A,1,5,2961.85,0.0,0.0,0,0
279,1515915625425434754,B,1,2,590.14,0.0,0.0,0,0
280,1515915625425807753,B,1,1,41.79,0.0,0.0,0,0
281,1515915625426324230,B,1,1,104.13,0.0,0.0,0,0
282,1515915625427007765,A,1,49,6585.32,0.0,0.0,0,0
283,1515915625427437146,A,1,1,187.29,0.0,0.0,0,0
284,1515915625428270861,B,1,1,11.59,0.0,0.0,0,0
285,1515915625428438380,B,1,1,31.75,0.0,0.0,1,1
286,1515915625428690341,B,1,1,252.4,0.0,0.0,0,0
287,1515915625429299608,A,1,1,31.11,0.0,0.0,0,0
288,1515915625429749442,B,1,1,80.95,0.0,0.0,0,0
289,1515915625429766984,B,1,1,204.29,0.0,0.0,0,0
290,1515915625430300607,B,1,2,231.74,0.0,0.0,0,0
291,1515915625431946984,B,1,1,79.73,0.0,0.0,0,0
292,1515915625431967358,A,1,23,4735.58,0.0,0.0,1,0
293,1515915625432006598,A,1,4,82.21000000000001,0.0,0.0,0,0
294,1515915625432110488,B,1,1,23.27,0.0,0.0,0,0
295,1515915625432152339,A,1,1,62.7,0.0,0.0,0,0
296,1515915625432668325,A,1,1,21.81,0.0,0.0,0,0
297,1515915625432791963,A,1,2,239.8,0.0,0.0,1,0
298,1515915625433142400,B,1,1,12.84,0.0,0.0,0,0
299,1515915625433358184,B,1,2,871.4,0.0,0.0,0,0
300,1515915625433660999,A,1,2,76.88,0.0,0.0,1,1
301,1515915625433694719,B,1,10,591.73,0.0,0.0,0,0
302,1515915625433787823,B,1,1,32.81,0.0,0.0,0,0
303,1515915625433918621,B,1,1,136.05,0.0,0.0,0,0
304,1515915625433981728,A,1,1,83.59,0.0,0.0,0,0
305,1515915625433985167,A,1,2,68.09,0.0,0.0,0,0
306,1515915625434021183,A,1,7,2330.2999999999997,0.0,0.0,0,0
307,1515915625434832551,B,1,1,1.57,0.0,0.0,0,0
308,1515915625435175199,B,1,1,144.24,0.0,0.0,0,0
309,1515915625435863319,A,1,1,72.59,0.0,0.0,0,0
310,1515915625436058778,A,1,2,97.4,0.0,0.0,0,0
311,1515915625436195411,A,1,2,131.65,0.0,0.0,0,0
312,1515915625436518115,A,1,2,864.0,0.0,0.0,0,0
313,1515915625436640924,B,1,2,517.8,0.0,0.0,0,0
314,1515915625436655022,B,1,2,152.1,0.0,0.0,0,0
315,1515915625436676645,A,1,1,413.83,0.0,0.0,0,0
316,1515915625436838088,A,1,1,24.6,0.0,0.0,0,0
317,1515915625437916433,B,1,2,202.06,0.0,0.0,0,0
318,1515915625438515867,A,1,2,20.71,0.0,0.0,0,0
319,1515915625438735340,A,1,1,15.08,0.0,0.0,1,0
320,1515915625438793620,A,1,1,161.98,0.0,0.0,0,0
321,1515915625439136885,A,1,1,5.51,0.0,0.0,0,0
322,1515915625439475315,A,1,3,361.63,0.0,0.0,0,0
323,1515915625439522840,A,1,1,29.37,0.0,0.0,0,0
324,1515915625440147526,A,1,1,14.13,0.0,0.0,0,0
325,1515915625440435957,A,1,1,45.4,0.0,0.0,0,0
326,1515915625440897313,B,1,12,249.45,0.0,0.0,0,0
327,1515915625440897809,A,1,2,103.41,0.0,0.0,0,0
328,1515915625441250714,A,1,1,82.33,0.0,0.0,0,0
329,1515915625441733876,B,1,1,793.49,0.0,0.0,0,0
330,1515915625442800077,A,1,1,339.51,0.0,0.0,0,0
331,1515915625443116902,A,1,1,168.24,0.0,0.0,0,0
332,1515915625443415146,B,1,1,15.24,0.0,0.0,0,0
333,1515915625443654835,B,1,2,187.59,0.0,0.0,0,0
334,1515915625443682915,A,1,1,96.57,0.0,0.0,0,0
335,1515915625444653695,B,1,6,632.8,0.0,0.0,0,0
336,1515915625444758972,A,1,1,28.41,0.0,0.0,0,0
337,1515915625444980025,B,1,1,65.02,0.0,0.0,0,0
338,1515915625445030226,B,1,1,9.21,0.0,0.0,0,0
339,1515915625445488900,A,1,1,63.35,0.0,0.0,0,0
340,1515915625445971424,B,1,4,202.43,0.0,0.0,0,0
341,1515915625446062811,B,1,3,70.47,0.0,0.0,0,0
342,1515915625446100245,A,1,1,132.16,0.0,0.0,0,0
343,1515915625446729385,B,1,1,67.78,0.0,0.0,0,0
344,1515915625446786933,A,1,1,266.75,0.0,0.0,0,0
345,1515915625447170940,B,1,2,1504.44,0.0,0.0,0,0
346,1515915625448172111,A,1,4,226.04,0.0,0.0,0,0
347,1515915625448184889,B,1,4,124.78,0.0,0.0,0,0
348,1515915625448210402,B,1,2,52.38,0.0,0.0,0,0
349,1515915625448298647,B,1,1,358.95,0.0,0.0,0,0
350,1515915625448337278,B,1,1,558.68,0.0,0.0,0,0
351,1515915625449546530,A,1,11,2321.75,0.0,0.0,0,0
352,1515915625449677038,B,1,2,24.8,0.0,0.0,0,0
353,1515915625450332973,B,1,1,22.9,0.0,0.0,0,0
354,1515915625450531726,A,1,1,34.29,0.0,0.0,0,0
355,1515915625450892091,B,1,1,12.38,0.0,0.0,0,0
356,1515915625451779549,A,1,3,191.01,0.0,0.0,0,0
357,1515915625452009757,B,1,1,24.92,0.0,0.0,0,0
358,1515915625452298772,A,1,2,165.82999999999998,0.0,0.0,0,0
359,1515915625452918906,A,1,4,92.68,0.0,0.0,0,0
360,1515915625453060395,B,1,1,32.71,0.0,0.0,0,0
361,1515915625453356510,A,1,1,16.11,0.0,0.0,0,0
362,1515915625453573509,B,1,1,5.0,0.0,0.0,0,0
363,1515915625453609785,B,1,1,276.95,0.0,0.0,0,0
364,1515915625453675272,A,1,1,174.7,0.0,0.0,0,0
365,1515915625453727914,B,1,1,204.29,0.0,0.0,0,0
366,1515915625454179349,B,1,1,14.24,0.0,0.0,0,0
367,1515915625454237078,A,1,1,41.94,0.0,0.0,0,0
368,1515915625454915011,A,1,1,78.81,0.0,0.0,0,0
369,1515915625454975227,B,1,1,51.68,0.0,0.0,0,0
370,1515915625455432194,B,1,3,197.86,0.0,0.0,0,0
371,1515915625455827395,B,1,3,467.49,0.0,0.0,0,0
372,1515915625455934023,A,1,2,141.25,0.0,0.0,0,0
373,1515915625456000799,A,1,2,54.709999999999994,0.0,0.0,0,0
374,1515915625456142815,A,1,1,36.27,0.0,0.0,0,0
375,1515915625456265861,B,1,1,55.87,0.0,0.0,0,0
376,1515915625456838082,A,1,2,5532.92,0.0,0.0,0,0
377,1515915625457059599,A,1,3,745.08,0.0,0.0,0,0
378,1515915625457109790,B,1,1,10.48,0.0,0.0,0,0
379,1515915625457874229,A,1,3,431.26,0.0,0.0,0,0
380,1515915625457960161,B,1,2,186.37,0.0,0.0,0,0
381,1515915625457983163,A,1,3,527.1,0.0,0.0,0,0
382,1515915625459629516,A,1,1,54.08,0.0,0.0,0,0
383,1515915625460160657,B,1,1,171.41,0.0,0.0,0,0
384,1515915625460383132,A,1,1,24.41,0.0,0.0,0,0
385,1515915625460503620,A,1,1,52.38,0.0,0.0,0,0
386,1515915625460648345,A,1,14,875.95,0.0,0.0,0,0
387,1515915625461410027,B,1,1,1.57,0.0,0.0,0,0
388,1515915625461657871,A,1,18,676.6200000000001,0.0,0.0,0,0
389,1515915625461910315,B,1,1,105.46,0.0,0.0,0,0
390,1515915625462040299,A,1,1,9.46,0.0,0.0,0,0
391,1515915625462098999,A,1,1,17.46,0.0,0.0,0,0
392,1515915625462313198,B,1,2,34.0,0.0,0.0,0,0
393,1515915625462431670,B,1,2,21.96,0.0,0.0,0,0
394,1515915625462790104,B,1,1,9.59,0.0,0.0,0,0
395,1515915625462855021,B,1,1,110.06,0.0,0.0,0,0
396,1515915625462875919,B,1,1,35.71,0.0,0.0,0,0
397,1515915625462952062,A,1,1,45.57,0.0,0.0,0,0
398,1515915625463048315,A,1,2,385.44,0.0,0.0,0,0
399,1515915625463092156,B,1,2,458.76,0.0,0.0,0,0
400,1515915625463196206,A,1,1,77.73,0.0,0.0,0,0
401,1515915625463227893,B,1,1,136.02,0.0,0.0,0,0
402,1515915625463504864,A,1,2,107.72999999999999,0.0,0.0,0,0
403,1515915625463561084,B,1,1,10.14,0.0,0.0,0,0
404,1515915625463578524,B,1,2,20.58,0.0,0.0,0,0
405,1515915625464042036,B,1,1,42.86,0.0,0.0,0,0
406,1515915625464500010,A,1,1,58.02,0.0,0.0,0,0
407,1515915625464885805,A,1,2,354.0,0.0,0.0,0,0
408,1515915625465112784,A,1,2,577.16,0.0,0.0,0,0
409,1515915625465362912,A,1,1,19.08,0.0,0.0,0,0
410,1515915625465469149,B,1,1,3.76,0.0,0.0,0,0
411,1515915625465575264,A,1,1,25.68,0.0,0.0,0,0
412,1515915625465616550,A,1,2,55.54,0.0,0.0,0,0
413,1515915625465700413,A,1,1,10.25,0.0,0.0,0,0
414,1515915625465740126,B,1,1,16.24,0.0,0.0,0,0
415,1515915625465843190,A,1,2,92.22,0.0,0.0,0,0
416,1515915625465988318,B,1,1,65.68,0.0,0.0,0,0
417,1515915625466000222,A,1,3,100.28,0.0,0.0,0,0
418,1515915625466235353,A,1,2,77.3,0.0,0.0,0,0
419,1515915625466347879,A,1,1,462.76,0.0,0.0,0,0
420,1515915625466399981,A,1,2,600.74,0.0,0.0,0,0
421,1515915625466762834,B,1,1,149.05,0.0,0.0,1,0
422,1515915625467136012,A,1,1,22.59,0.0,0.0,0,0
423,1515915625467351075,A,1,1,20.63,0.0,0.0,0,0
424,1515915625467379847,B,1,3,201.66,0.0,0.0,0,0
425,1515915625467466309,B,1,1,83.97,0.0,0.0,0,0
426,1515915625467631039,B,1,1,94.54,0.0,0.0,0,0
427,1515915625467757500,A,1,1,10.63,0.0,0.0,0,0
428,1515915625467825997,A,1,2,71.04,0.0,0.0,0,0
